,score,word
apartamento,1.8527676552920035e-06,apartamento
parada,1.8527676552920035e-06,parada
minutos,1.8527676552920035e-06,minutos
bonito,1.8527676552920035e-06,bonito
unos,1.8527676552920035e-06,unos
enseguida,1.8527676552920035e-06,enseguida
acogedor,1.8527676552920035e-06,acogedor
adem,1.8527676552920035e-06,adem
pasamos,1.8527676552920035e-06,pasamos
centro,1.8527676552920035e-06,centro
nia,1.8527676552920035e-06,nia
lleva,1.8527676552920035e-06,lleva
cerca,1.8527676552920035e-06,cerca
fetal,1.84659797153935e-06,fetal
tallpeopleproblems,1.84659797153935e-06,tallpeopleproblems
grazing,1.84659797153935e-06,grazing
dairygold,1.8462591626229632e-06,dairygold
thickener,1.8462591626229632e-06,thickener
jamjurri,1.8462577210129787e-06,jamjurri
wofting,1.8449870967115436e-06,wofting
poly,1.8449870967115436e-06,poly
lustre,1.8449870967115436e-06,lustre
ings,1.8449870967115436e-06,ings
overweight,1.8443819515762341e-06,overweight
fushion,1.8433072422627204e-06,fushion
waitress,1.8433072422627204e-06,waitress
mejari,1.8433072422627204e-06,mejari
mc,1.842622957905497e-06,mc
navi,1.842072003657755e-06,navi
jackx,1.842072003657755e-06,jackx
barben,1.842072003657755e-06,barben
teardowns,1.841674969950245e-06,teardowns
commited,1.8401527695479916e-06,commited
thouggtfulness,1.8401527695479916e-06,thouggtfulness
msny,1.8401527695479916e-06,msny
reminisced,1.8401527695479916e-06,reminisced
devil,1.840001821980743e-06,devil
refresher,1.840001821980743e-06,refresher
safecofield,1.8396212407738208e-06,safecofield
eady,1.838642382423972e-06,eady
comfortablely,1.838642382423972e-06,comfortablely
careness,1.838642382423972e-06,careness
obe,1.838642382423972e-06,obe
expetience,1.838642382423972e-06,expetience
sightsering,1.838642382423972e-06,sightsering
reil,1.838642382423972e-06,reil
reciept,1.838642382423972e-06,reciept
matket,1.838642382423972e-06,matket
gayness,1.8381128302831508e-06,gayness
comming,1.8377864214062071e-06,comming
boundless,1.8377864214062071e-06,boundless
raga,1.8377864214062071e-06,raga
wreathes,1.8352667257714233e-06,wreathes
incrediby,1.8341121968682381e-06,incrediby
fromt,1.8341121968682381e-06,fromt
lovlier,1.831055499159453e-06,lovlier
frige,1.8286541157650876e-06,frige
unemployment,1.8281475609955327e-06,unemployment
threatened,1.8281475609955327e-06,threatened
nuanced,1.8271453920769252e-06,nuanced
maiker,1.8271197986105582e-06,maiker
bacement,1.8271197986105582e-06,bacement
washmashine,1.8271197986105582e-06,washmashine
goodby,1.8271197986105582e-06,goodby
symbolic,1.8234882751365456e-06,symbolic
waldo,1.8217000217077537e-06,waldo
keystone,1.8217000217077537e-06,keystone
refrigator,1.8192449560690913e-06,refrigator
pumice,1.8184883085340223e-06,pumice
seawrd,1.817600033239884e-06,seawrd
handheld,1.8150501246546215e-06,handheld
jokingly,1.8132739280240902e-06,jokingly
cama,1.8128488196741321e-06,cama
amelie,1.8114284204477057e-06,amelie
shaggy,1.8114284204477057e-06,shaggy
swinging,1.8114284204477057e-06,swinging
distiller,1.8111398216035148e-06,distiller
staggering,1.8088589077513986e-06,staggering
handholding,1.8088589077513986e-06,handholding
pacing,1.8085741544288418e-06,pacing
licensing,1.8081328696975789e-06,licensing
sixteen,1.8081328696975789e-06,sixteen
battered,1.8072654136058357e-06,battered
bedlinens,1.8072654136058357e-06,bedlinens
deodoriser,1.8072654136058357e-06,deodoriser
epicenter,1.8067708879109075e-06,epicenter
impersonator,1.8067708879109075e-06,impersonator
ertainly,1.8065606980612847e-06,ertainly
ephemera,1.8065606980612847e-06,ephemera
arachnophobia,1.8052473662199962e-06,arachnophobia
hydroplane,1.802775850470723e-06,hydroplane
planter,1.802775850470723e-06,planter
prepayment,1.8015282008224585e-06,prepayment
unnerved,1.801104418382003e-06,unnerved
slasher,1.801104418382003e-06,slasher
unnerve,1.801104418382003e-06,unnerve
descending,1.801104418382003e-06,descending
gasped,1.801104418382003e-06,gasped
seperating,1.800737402966462e-06,seperating
todo,1.8002975026938902e-06,todo
amos,1.8002975026938902e-06,amos
indicado,1.8002975026938902e-06,indicado
decoraci,1.8002975026938902e-06,decoraci
estuvimos,1.8002975026938902e-06,estuvimos
hospedar,1.8002975026938902e-06,hospedar
como,1.8002975026938902e-06,como
dudarlo,1.8002975026938902e-06,dudarlo
volver,1.8002975026938902e-06,volver
ordenado,1.8002975026938902e-06,ordenado
ambiente,1.8002975026938902e-06,ambiente
volvemos,1.8002975026938902e-06,volvemos
descripci,1.8002975026938902e-06,descripci
adecua,1.8002975026938902e-06,adecua
anuncio,1.8002975026938902e-06,anuncio
trato,1.8002975026938902e-06,trato
sentimos,1.8002975026938902e-06,sentimos
motivator,1.798146451987136e-06,motivator
zokas,1.7964091790284663e-06,zokas
keriug,1.7964091790284663e-06,keriug
suspended,1.7949898757219556e-06,suspended
reap,1.7949898757219556e-06,reap
nibbled,1.7942103808069675e-06,nibbled
revision,1.7942103808069675e-06,revision
liveliest,1.7933962429556683e-06,liveliest
preoccupied,1.7932068134586045e-06,preoccupied
defence,1.7932068134586045e-06,defence
aex,1.7903274904152505e-06,aex
melena,1.78908700693172e-06,melena
eggnog,1.7879613886565204e-06,eggnog
fashionably,1.7866508998432275e-06,fashionably
particle,1.7826376111547242e-06,particle
cohousing,1.7823952316559479e-06,cohousing
undisputed,1.7809848494433014e-06,undisputed
copenhagen,1.7809848494433014e-06,copenhagen
simultaneous,1.7809848494433014e-06,simultaneous
analogy,1.7809848494433014e-06,analogy
mortise,1.7802677511806405e-06,mortise
overshadow,1.7802194859720923e-06,overshadow
ehtiopian,1.7801612027797578e-06,ehtiopian
naam,1.7801612027797578e-06,naam
skating,1.7797317107938741e-06,skating
glowsticks,1.7792654721310654e-06,glowsticks
masterful,1.7792326153161871e-06,masterful
panier,1.7792326153161871e-06,panier
lubbock,1.7785953846399014e-06,lubbock
fiddler,1.7778869371753603e-06,fiddler
hilliness,1.777585203537576e-06,hilliness
foodplace,1.775596679550978e-06,foodplace
cadet,1.775287932675326e-06,cadet
accounting,1.7750175347035877e-06,accounting
sudsy,1.7745721432772906e-06,sudsy
wadded,1.7745721432772906e-06,wadded
coating,1.7745721432772906e-06,coating
toweled,1.7745721432772906e-06,toweled
harlow,1.7741578061902653e-06,harlow
lounger,1.771825050416851e-06,lounger
sportscenter,1.771825050416851e-06,sportscenter
playoff,1.771825050416851e-06,playoff
folr,1.7716987959381503e-06,folr
bereinig,1.7710632919876563e-06,bereinig
reprise,1.7705925951359039e-06,reprise
loosen,1.7700921772691205e-06,loosen
knot,1.7700921772691205e-06,knot
coorindination,1.768582971842192e-06,coorindination
everyman,1.7684925767889304e-06,everyman
malodorous,1.7684925767889304e-06,malodorous
centralia,1.7665764179755933e-06,centralia
mcmenamin,1.7665764179755933e-06,mcmenamin
klatsch,1.7654292842406592e-06,klatsch
kaffee,1.7654292842406592e-06,kaffee
therein,1.7640346641505831e-06,therein
greenwod,1.7622938460681016e-06,greenwod
rooom,1.7613062867092765e-06,rooom
casetta,1.7593812004830701e-06,casetta
paleo,1.7592096568991273e-06,paleo
dreamily,1.7591615427441797e-06,dreamily
maniac,1.7578552998880716e-06,maniac
facetoface,1.7578552998880716e-06,facetoface
musically,1.7577071645283098e-06,musically
caterer,1.7571725067514824e-06,caterer
bail,1.753978341386893e-06,bail
errinn,1.7507287499800963e-06,errinn
ignite,1.7500803954524936e-06,ignite
tricking,1.7500803954524936e-06,tricking
liability,1.7500803954524936e-06,liability
winnebago,1.7500803954524936e-06,winnebago
unenforceable,1.7500803954524936e-06,unenforceable
nought,1.7494794347387958e-06,nought
overboard,1.7487980732560693e-06,overboard
connectedness,1.7474673211660432e-06,connectedness
conscientiousness,1.7474673211660432e-06,conscientiousness
cogent,1.7474673211660432e-06,cogent
dusturbed,1.7409311990458619e-06,dusturbed
pu,1.7338474331307097e-06,pu
recollection,1.7338474331307097e-06,recollection
rel,1.7338474331307097e-06,rel
yelled,1.7337381221106306e-06,yelled
judged,1.7337381221106306e-06,judged
hateful,1.7337381221106306e-06,hateful
dicover,1.7333476723653604e-06,dicover
itch,1.7330359178944693e-06,itch
saunter,1.7315577628684874e-06,saunter
notation,1.7315577628684874e-06,notation
blogged,1.730713312004112e-06,blogged
hyperactivity,1.7304849250602698e-06,hyperactivity
spaciaous,1.7303582884636367e-06,spaciaous
carpted,1.7303582884636367e-06,carpted
programable,1.7303582884636367e-06,programable
aderondack,1.73035227491136e-06,aderondack
donating,1.728811561970548e-06,donating
jblm,1.7249350809770864e-06,jblm
unto,1.7249350809770864e-06,unto
migrating,1.7245628576905515e-06,migrating
misery,1.7245628576905515e-06,misery
ferocious,1.7239713630020734e-06,ferocious
dashed,1.7239713630020734e-06,dashed
unshaded,1.7239713630020734e-06,unshaded
garlicky,1.72264162482493e-06,garlicky
arancini,1.72264162482493e-06,arancini
persistent,1.7223332026146666e-06,persistent
rapt,1.7223332026146666e-06,rapt
shrouded,1.7223332026146666e-06,shrouded
wald,1.7223332026146666e-06,wald
creasing,1.7223332026146666e-06,creasing
plowed,1.7223332026146666e-06,plowed
stoic,1.7223332026146666e-06,stoic
hemlock,1.7223332026146666e-06,hemlock
ingenuous,1.7223332026146666e-06,ingenuous
barley,1.7207775116661232e-06,barley
suceeded,1.7207775116661232e-06,suceeded
irrelevant,1.7188344020970103e-06,irrelevant
subside,1.7188344020970103e-06,subside
collapsed,1.7179449680693796e-06,collapsed
converter,1.7167389502767882e-06,converter
dangling,1.716369950513549e-06,dangling
skool,1.7161471058744144e-06,skool
alt,1.7161471058744144e-06,alt
footloose,1.7143731729910103e-06,footloose
babyfaced,1.7143731729910103e-06,babyfaced
dustpan,1.7139924175292272e-06,dustpan
caelen,1.7139924175292272e-06,caelen
overtime,1.7113973091023293e-06,overtime
pking,1.7101118088777093e-06,pking
soundless,1.70946605291878e-06,soundless
heartening,1.70946605291878e-06,heartening
stuido,1.7061976205871648e-06,stuido
exrea,1.7061976205871648e-06,exrea
floormate,1.7031241596816632e-06,floormate
tacobell,1.7031241596816632e-06,tacobell
afghanistan,1.7021688155621805e-06,afghanistan
elaboration,1.7021688155621805e-06,elaboration
drastic,1.7021688155621805e-06,drastic
preconception,1.7006068531107246e-06,preconception
subletting,1.700103890017643e-06,subletting
gouging,1.700103890017643e-06,gouging
gouge,1.700103890017643e-06,gouge
litterbox,1.6979719399784832e-06,litterbox
lyric,1.6979719399784832e-06,lyric
alexey,1.6977160053475124e-06,alexey
flavia,1.6977160053475124e-06,flavia
miraculously,1.6974569527979723e-06,miraculously
compote,1.6965215219493518e-06,compote
restrict,1.6965215219493518e-06,restrict
rattan,1.6957252926465212e-06,rattan
divan,1.6957252926465212e-06,divan
creed,1.6952763585648927e-06,creed
mawadda,1.6942335723459738e-06,mawadda
parm,1.6942335723459738e-06,parm
bac,1.6942335723459738e-06,bac
consept,1.6929872661999314e-06,consept
airconditioned,1.6929872661999314e-06,airconditioned
turf,1.6929872661999314e-06,turf
offends,1.6926940650407244e-06,offends
flavorbombs,1.6909671384011078e-06,flavorbombs
fundraiser,1.6909671384011078e-06,fundraiser
entrepreneurship,1.689101505040257e-06,entrepreneurship
tweak,1.689101505040257e-06,tweak
misprint,1.688846237818486e-06,misprint
xxl,1.688846237818486e-06,xxl
hoodies,1.6880757740674234e-06,hoodies
primping,1.6880757740674234e-06,primping
corned,1.687957307365635e-06,corned
inferior,1.687957307365635e-06,inferior
childeren,1.6877454423801918e-06,childeren
souper,1.6877454423801918e-06,souper
paladial,1.6867844834848646e-06,paladial
magnificient,1.6867844834848646e-06,magnificient
wisk,1.6867844834848646e-06,wisk
exottic,1.6867844834848646e-06,exottic
refiidgerators,1.6867844834848646e-06,refiidgerators
seldon,1.6867844834848646e-06,seldon
cabinetmaker,1.6812374261318681e-06,cabinetmaker
noisiest,1.6810275630454304e-06,noisiest
selfie,1.6801591709305344e-06,selfie
lightened,1.6793905268094707e-06,lightened
soma,1.6776721626885468e-06,soma
decadence,1.675712771397987e-06,decadence
mandated,1.675598632750303e-06,mandated
rokuku,1.6739616139698984e-06,rokuku
rgb,1.6731847302899322e-06,rgb
teadrawer,1.6730748440414383e-06,teadrawer
publisher,1.6730748440414383e-06,publisher
propeller,1.6730748440414383e-06,propeller
facecloth,1.6726079535358979e-06,facecloth
hemming,1.6723524700025576e-06,hemming
informatively,1.6723524700025576e-06,informatively
hypochondriac,1.6723524700025576e-06,hypochondriac
hawing,1.6723524700025576e-06,hawing
desi,1.672136653426793e-06,desi
asthmatic,1.672136653426793e-06,asthmatic
cheapskate,1.6663871100903628e-06,cheapskate
mundane,1.6657072997550504e-06,mundane
backrest,1.6622354650640047e-06,backrest
framing,1.6622354650640047e-06,framing
frameless,1.6622354650640047e-06,frameless
perceivable,1.660007237287807e-06,perceivable
dangled,1.6597687932524588e-06,dangled
recycles,1.6597687932524588e-06,recycles
assault,1.6596088624616469e-06,assault
dimly,1.6596088624616469e-06,dimly
useless,1.6589687277056154e-06,useless
stuffing,1.6584033963375559e-06,stuffing
awarded,1.6584033963375559e-06,awarded
competitively,1.6576172799381994e-06,competitively
ozzie,1.656870668525371e-06,ozzie
lauper,1.656870668525371e-06,lauper
seattlest,1.656870668525371e-06,seattlest
distribute,1.656870668525371e-06,distribute
osbourne,1.656870668525371e-06,osbourne
vignette,1.656870668525371e-06,vignette
employ,1.656870668525371e-06,employ
bedandbreakfasts,1.6551589960573085e-06,bedandbreakfasts
rootbeer,1.6540445565222399e-06,rootbeer
connnection,1.6540445565222399e-06,connnection
stoned,1.6500076205853387e-06,stoned
ranting,1.6490491165166684e-06,ranting
reinforcement,1.6467866302195372e-06,reinforcement
criss,1.6462001827335691e-06,criss
unadulterated,1.6456702269684066e-06,unadulterated
laborious,1.6456702269684066e-06,laborious
enuff,1.6456702269684066e-06,enuff
selflessly,1.6436917883334232e-06,selflessly
stewardess,1.6436917883334232e-06,stewardess
lamenting,1.6435763481983908e-06,lamenting
tasked,1.6435763481983908e-06,tasked
predicament,1.6428917025263223e-06,predicament
antiquing,1.6411855313927512e-06,antiquing
preening,1.6411855313927512e-06,preening
cormorant,1.6411855313927512e-06,cormorant
melea,1.6411855313927512e-06,melea
contradicting,1.639796463107705e-06,contradicting
gerbil,1.6394328894827212e-06,gerbil
homeschool,1.6394328894827212e-06,homeschool
blueacre,1.6379876424627886e-06,blueacre
monzo,1.6363690881087427e-06,monzo
atthe,1.6363690881087427e-06,atthe
roundabout,1.6363690881087427e-06,roundabout
healer,1.6348908622550491e-06,healer
topside,1.6348908622550491e-06,topside
chauffeuring,1.6348908622550491e-06,chauffeuring
onshore,1.6348908622550491e-06,onshore
subfloor,1.634780606664771e-06,subfloor
wholeness,1.6344074930964677e-06,wholeness
einat,1.6344074930964677e-06,einat
frequenting,1.6344074930964677e-06,frequenting
niv,1.6344074930964677e-06,niv
gravitating,1.6344074930964677e-06,gravitating
sensitively,1.6344074930964677e-06,sensitively
boardroom,1.6342257483528762e-06,boardroom
burittos,1.6342257483528762e-06,burittos
sightly,1.6342257483528762e-06,sightly
stewardship,1.6313867163378137e-06,stewardship
seatax,1.6313867163378137e-06,seatax
duller,1.629533708331452e-06,duller
frontal,1.629533708331452e-06,frontal
spirograph,1.629430122952542e-06,spirograph
bauble,1.629430122952542e-06,bauble
mertobilly,1.629430122952542e-06,mertobilly
precursor,1.6282934109585425e-06,precursor
pecce,1.6282934109585425e-06,pecce
fii,1.6221770510907206e-06,fii
rhinestone,1.6212599920514837e-06,rhinestone
snowqualamie,1.6203590898890626e-06,snowqualamie
prada,1.619361696420381e-06,prada
evoo,1.619361696420381e-06,evoo
willlow,1.6151771266219418e-06,willlow
yell,1.6151771266219418e-06,yell
chive,1.6135265033838586e-06,chive
uninterested,1.6135265033838586e-06,uninterested
reduction,1.6135265033838586e-06,reduction
repast,1.6100890357354783e-06,repast
qed,1.6100890357354783e-06,qed
bendable,1.6100206338940785e-06,bendable
maxim,1.6100206338940785e-06,maxim
superfancy,1.608416331524084e-06,superfancy
comms,1.608416331524084e-06,comms
nots,1.608416331524084e-06,nots
autoshift,1.608416331524084e-06,autoshift
cieling,1.6079179431298214e-06,cieling
tand,1.6079179431298214e-06,tand
blotch,1.6079179431298214e-06,blotch
inconvient,1.6079179431298214e-06,inconvient
retuned,1.6079179431298214e-06,retuned
submit,1.6056501898987305e-06,submit
weatherchannel,1.6050458202580952e-06,weatherchannel
accomendations,1.6050433305874726e-06,accomendations
firehall,1.6047460047862114e-06,firehall
